NU_ANO;TP_INSCRICAO;CO_CURSO;CO_IES;CO_CATEGAD;CO_ORGACAD;CO_GRUPO;CO_MUNIC_CURSO;CO_UF_CURSO;CO_REGIAO_CURSO
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87537;3615;8;10022;12;2611606;26;2
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;87941;124;5;10028;12;3503208;35;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90059;2579;4;10020;12;3147006;31;3
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
2025;1;90084;1895;4;10020;12;2304400;23;2
