NU_ANO;CO_CURSO;CO_RS_I1;CO_RS_I2;CO_RS_I3;CO_RS_I4;CO_RS_I5;CO_RS_I6;CO_RS_I7;CO_RS_I8;CO_RS_I9
2025;1385538;D;C;C;B;C;E;D;D;A
2025;1408262;D;D;A;A;C;A;C;B;A
2025;5000978;C;D;C;B;C;B;D;D;A
2025;1390311;D;*;B;B;C;B;D;A;A
2025;5000981;C;D;C;B;C;B;C;B;A
2025;58412;C;C;C;B;C;E;D;A;A
2025;72669;D;D;B;C;D;B;D;B;A
2025;15839;E;E;E;E;B;A;A;C;B
2025;100958;C;E;D;B;*;A;C;B;A
2025;6711;D;C;C;B;C;A;D;B;B
2025;8960;D;D;C;C;C;E;D;A;A
2025;19850;C;C;A;B;C;E;E;A;A
2025;1184325;C;D;C;B;C;E;E;B;A
2025;9772;C;D;C;A;C;A;D;B;A
2025;2348;C;C;C;A;C;A;C;B;A
2025;59414;C;D;B;B;C;E;D;A;A
2025;1421013;D;C;C;B;C;B;C;D;B
2025;75821;D;D;C;C;C;E;E;A;A
2025;15475;D;D;A;C;D;A;C;A;A
2025;90483;C;D;C;B;C;E;D;A;A
2025;1421013;D;D;C;A;B;B;D;A;A
2025;1399616;C;D;C;B;B;E;D;B;A
2025;13103;D;C;C;B;C;E;D;B;A
2025;5001183;C;D;C;B;C;E;D;B;A
2025;1408505;C;D;C;A;B;E;D;A;A
2025;1180318;D;D;B;B;C;B;D;B;A
2025;64918;D;D;C;A;B;A;D;B;A
2025;5000812;C;C;C;A;C;E;D;A;A
2025;1278877;C;C;C;A;C;A;C;A;A
2025;1136509;C;C;C;B;B;B;D;E;A
2025;12;D;D;C;B;C;A;C;B;A
2025;5000930;B;C;A;A;B;A;D;B;A
2025;75821;C;D;C;B;C;A;D;A;A
2025;1397772;C;D;C;B;C;A;D;B;A
2025;14975;C;D;C;B;C;A;D;B;A
2025;1257524;C;D;C;B;C;A;C;A;A
2025;1179189;D;D;B;B;C;B;D;B;A
2025;101228;C;D;C;B;C;A;D;B;A
2025;74655;D;B;D;B;C;A;C;B;A
2025;90084;C;D;B;B;B;E;C;B;A
2025;108884;C;D;C;B;C;B;D;B;A
2025;1483768;D;D;A;B;C;D;C;B;A
2025;9772;C;D;C;B;C;B;D;B;A
2025;1192047;D;D;C;B;C;B;D;B;A
2025;18594;C;D;B;A;C;A;C;A;A
2025;9772;D;D;B;B;C;A;D;B;A
2025;5909;C;D;C;B;B;A;D;A;A
2025;20249;D;C;C;B;C;B;C;A;A
2025;1180318;E;D;C;B;C;B;D;A;A
2025;389;D;C;C;B;C;D;B;A;A
2025;1408505;C;D;C;A;C;E;D;A;A
2025;1184325;C;D;E;B;D;B;C;D;A
2025;6496;D;D;A;B;C;B;C;B;A
2025;7676;D;C;B;B;C;A;D;A;A
2025;2392;D;C;C;B;C;A;D;A;A
2025;1399481;D;D;B;A;C;B;D;B;A
2025;66361;C;D;C;C;E;C;C;A;A
2025;5000981;D;D;C;B;C;B;D;B;A
2025;72669;D;D;C;C;C;B;C;A;B
2025;1321864;C;D;C;B;C;B;D;B;A
2025;1261972;C;D;B;B;B;B;D;A;A
2025;1399618;C;D;B;A;C;E;D;B;A
2025;13866;C;D;C;B;B;A;D;B;A
2025;69624;D;C;C;C;C;B;C;B;A
2025;108884;C;C;C;A;C;D;D;A;A
2025;1295813;C;D;C;B;C;B;D;B;A
2025;1180318;C;D;C;B;C;D;D;A;A
2025;65114;C;C;B;B;B;A;D;B;A
2025;108884;D;D;C;B;C;B;D;B;A
2025;1178672;C;C;B;B;C;B;B;A;A
2025;1419799;C;D;C;B;C;A;D;B;A
2025;1188900;C;D;B;A;C;E;D;B;A
2025;86356;C;D;A;B;B;E;D;A;A
2025;1408505;C;D;C;A;B;E;E;A;A
2025;1385538;C;D;C;B;C;D;D;E;A
2025;84352;D;C;C;A;B;A;B;B;A
2025;2304;D;C;C;B;C;A;D;A;A
2025;1295813;C;C;C;A;B;B;D;E;A
2025;108014;D;D;C;C;C;A;D;B;A
2025;1399619;C;D;C;B;A;E;E;B;A
2025;18594;D;D;B;B;C;A;C;B;A
2025;100958;D;D;C;B;C;E;D;A;A
2025;1408259;D;C;C;B;C;B;D;A;A
2025;91219;D;D;C;B;B;E;D;A;A
2025;19206;C;C;B;B;C;E;D;A;A
2025;5909;D;D;C;A;C;B;D;B;A
2025;18472;D;D;C;B;C;E;D;B;A
2025;5000981;C;C;B;B;C;A;D;E;A
2025;39415;D;D;C;B;B;B;C;B;A
2025;100958;C;C;C;C;D;B;D;B;A
2025;19434;D;D;C;B;C;A;C;A;A
2025;19086;C;C;C;A;B;E;D;B;A
2025;5000979;C;D;C;A;C;A;C;E;A
2025;1421013;C;D;C;B;C;A;C;A;A
2025;1258021;C;D;C;B;C;B;D;B;A
2025;1629;C;C;C;A;B;A;C;B;A
2025;100958;C;D;C;A;B;E;D;A;A
2025;4503;D;D;C;B;C;A;D;B;A
2025;72675;D;E;D;B;C;B;E;B;A
2025;1421013;C;D;C;B;C;E;D;A;A
2025;48854;A;A;A;A;A;A;A;A;A
2025;74655;C;C;B;B;B;E;E;A;B
2025;74655;D;D;C;B;C;B;D;E;A
2025;91219;D;D;B;B;C;B;D;E;A
2025;1399486;E;C;A;C;C;A;C;B;A
2025;1146605;D;E;B;B;C;A;D;A;A
2025;5000978;D;D;B;B;C;B;D;B;A
2025;64918;D;D;C;B;C;A;C;B;A
2025;1179189;C;C;A;C;C;B;D;B;A
2025;72681;D;D;C;B;D;B;B;B;A
2025;60660;C;B;C;B;C;E;D;B;A
2025;13996;C;D;C;B;B;E;D;B;A
2025;2304;D;C;C;A;B;A;C;A;A
2025;121850;D;C;C;B;C;B;C;E;A
2025;1190667;C;C;C;A;B;E;D;E;A
2025;79007;D;D;C;B;C;B;C;B;A
2025;5001300;D;D;C;B;C;B;D;B;A
2025;90059;C;C;B;C;B;A;D;A;A
2025;57402;C;D;B;B;B;A;D;E;A
2025;1257524;C;A;B;A;C;A;D;A;A
2025;8698;D;C;B;B;B;B;D;E;A
2025;18594;C;D;A;C;D;B;D;B;A
2025;1050663;D;D;C;A;B;B;D;A;A
2025;12015;C;C;C;B;B;E;D;A;A
2025;4503;D;D;C;B;C;E;D;B;A
2025;1421013;D;C;C;B;D;A;C;B;A
2025;72417;D;D;C;C;C;B;C;B;A
2025;5000979;C;D;B;B;C;B;D;B;A
2025;1191415;B;C;C;A;C;A;D;A;A
2025;90483;C;D;C;B;C;B;D;B;A
2025;38071;C;D;C;B;C;A;D;B;A
2025;99476;C;C;C;B;C;A;D;B;A
2025;1190280;D;D;B;B;B;A;C;B;A
2025;18605;D;D;C;B;C;B;C;A;A
2025;13601;B;C;A;B;C;D;C;B;A
2025;6496;C;D;D;C;C;A;D;B;A
2025;1334344;C;C;C;B;C;B;C;D;A
2025;1193264;A;B;D;D;B;B;A;A;A
2025;1465625;D;C;C;B;C;A;D;A;A
2025;90059;D;C;B;C;D;A;C;A;A
2025;1191415;C;C;C;A;C;D;D;B;A
2025;1136509;C;D;C;C;C;B;B;B;A
2025;1342449;D;D;C;B;C;A;D;B;A
2025;64918;C;C;C;B;C;A;D;B;A
2025;1399615;D;D;C;B;C;B;D;B;A
2025;39415;D;C;B;B;C;B;D;A;A
2025;11233;D;D;C;B;B;B;C;A;A
2025;2348;C;D;C;B;C;A;D;B;A
2025;10289;C;C;C;A;B;A;D;A;A
2025;85652;C;D;C;B;C;A;C;B;A
2025;1136509;D;E;E;C;D;B;B;A;A
2025;10224;C;D;C;B;B;E;D;A;A
2025;90084;C;D;B;D;D;D;C;E;A
2025;1399287;C;B;C;D;C;D;D;B;A
2025;18447;C;C;B;A;C;A;D;A;A
2025;1725;D;C;B;B;D;B;D;B;A
2025;1427419;C;C;C;B;C;B;D;A;A
2025;11316;C;D;B;B;C;A;D;B;A
2025;1188900;C;D;C;B;C;E;D;B;A
2025;1102360;C;D;C;A;B;E;C;A;A
2025;87941;D;C;C;B;C;A;C;A;A
2025;1397771;C;C;C;B;C;E;D;E;A
2025;1399478;C;B;C;B;B;A;A;B;B
2025;12692;D;D;B;C;C;B;D;B;A
2025;13286;C;C;C;B;C;E;D;E;A
2025;1397771;D;C;C;B;C;E;D;B;A
2025;1029204;D;C;C;B;B;D;C;A;A
2025;1171609;C;B;C;B;B;E;C;B;A
2025;19206;C;D;C;A;B;A;D;B;A
2025;1342449;D;D;A;B;C;B;D;B;B
2025;57402;D;C;C;A;C;A;C;B;B
2025;9996;D;D;A;B;C;B;D;B;A
2025;19850;D;D;C;B;C;E;D;A;A
2025;12692;D;D;C;B;C;B;C;B;A
2025;9805;C;C;C;B;C;A;D;B;A
2025;1202553;D;B;C;A;C;D;C;B;A
2025;1184325;D;D;C;B;B;E;C;B;A
2025;1445016;C;D;C;A;B;E;E;A;A
2025;14615;D;D;C;B;C;E;D;A;A
2025;1399484;D;D;C;B;C;A;C;B;A
2025;16236;D;D;D;C;C;B;D;B;A
2025;91399;C;D;B;B;C;B;D;B;A
2025;60660;D;D;C;B;C;E;D;A;B
2025;1193275;D;D;C;B;C;A;D;A;A
2025;5206;C;C;A;B;C;B;D;B;A
2025;5000979;A;E;E;E;E;E;C;.;.
2025;1292725;C;C;C;C;C;B;D;A;A
2025;7676;C;D;C;B;C;B;E;B;A
2025;90059;C;D;A;B;B;C;D;B;A
2025;9772;C;D;C;B;C;D;C;B;A
2025;21542;C;C;C;B;C;B;D;B;A
2025;14615;C;D;C;B;C;A;C;A;A
2025;72669;C;D;C;B;D;B;D;B;A
2025;107666;D;D;C;B;C;A;C;B;A
2025;9326;C;C;B;B;C;A;D;B;A
2025;1202553;D;D;C;B;C;B;D;A;A
2025;1399616;D;D;B;B;C;E;D;A;A
2025;72669;D;C;C;B;C;A;D;B;A
2025;1483768;D;D;C;B;C;A;C;B;B
2025;97679;C;C;C;C;C;A;D;C;A
2025;98506;C;D;C;A;B;A;A;A;A
2025;868;C;D;B;B;B;B;D;B;A
2025;91399;C;D;C;B;C;A;D;A;B
2025;1029204;D;D;B;B;C;A;D;B;A
2025;12015;C;D;C;B;B;A;D;B;A
2025;57402;C;D;C;B;C;E;D;B;A
2025;13424;E;C;C;B;C;A;A;B;A
2025;64918;C;C;C;B;C;A;D;B;B
2025;78256;D;D;C;C;C;E;D;A;A
2025;7105;D;C;C;B;C;A;D;B;A
2025;19206;C;D;C;C;C;B;E;A;A
2025;1178672;C;D;C;B;C;A;C;B;A
2025;1257777;C;D;C;B;B;A;A;B;A
2025;84352;D;C;C;B;C;B;D;A;A
2025;1408505;.;.;.;.;.;.;.;.;.
2025;12692;D;C;C;B;B;B;D;A;A
2025;1483768;D;D;C;B;C;B;C;B;A
2025;1399489;C;C;D;B;C;B;D;B;A
2025;5345;D;C;C;B;C;A;D;B;A
2025;1108281;D;C;C;A;C;A;C;B;A
2025;78256;D;D;A;B;C;E;D;B;A
2025;74655;C;C;A;B;C;B;C;B;B
2025;1397771;D;D;C;C;C;B;D;B;A
2025;12;D;D;C;B;C;B;C;A;A
2025;8437;C;D;C;B;C;A;D;E;A
2025;1439;C;D;C;B;C;A;D;B;A
2025;2918;D;D;C;B;C;D;D;B;A
2025;389;D;D;C;C;C;B;C;B;A
2025;1178524;C;B;B;B;C;E;D;B;A
2025;1399616;C;C;C;B;B;E;D;B;A
2025;1408262;C;C;C;B;C;A;D;A;A
2025;10224;C;C;A;B;C;E;D;B;A
2025;5206;C;C;C;B;C;B;D;A;A
2025;1029763;C;D;C;B;C;A;C;A;A
2025;12569;C;B;C;B;B;D;D;A;A
2025;1487290;C;C;C;B;C;B;D;B;A
2025;1050663;C;D;B;B;C;B;D;A;A
2025;5920;C;D;A;B;B;A;C;B;A
2025;60660;C;D;A;B;A;A;A;B;A
2025;1168313;D;D;C;B;C;E;D;B;A
2025;2392;C;D;C;B;C;B;D;B;A
2025;6711;D;C;C;B;C;E;D;A;A
2025;11316;.;.;.;.;.;.;.;.;.
2025;13103;D;D;C;B;C;D;D;B;A
2025;1178672;C;C;D;A;C;A;C;B;A
2025;57852;C;D;C;B;C;A;D;B;A
2025;13103;C;D;C;A;B;A;D;B;A
2025;14615;C;D;C;A;B;A;C;A;A
2025;5001341;.;.;.;.;.;.;.;.;.
2025;90059;C;C;C;B;B;D;D;B;A
2025;5920;C;D;C;B;B;A;D;D;A
2025;54490;D;D;C;B;C;E;D;A;A
2025;39415;C;C;C;B;C;E;D;B;A
2025;18472;C;C;B;B;C;A;D;B;A
2025;1399617;C;C;C;B;C;A;D;E;A
2025;1029204;C;D;C;B;C;B;D;A;A
2025;19850;C;D;C;C;D;E;C;B;A
2025;74655;C;C;C;B;C;E;C;B;A
2025;65114;C;C;C;B;B;A;D;B;A
2025;1477973;C;D;C;B;C;B;C;E;A
2025;91399;D;D;A;C;D;B;C;E;A
2025;12970;C;C;B;B;C;A;C;B;A
2025;108882;C;C;C;C;C;B;C;A;A
2025;5000930;C;D;C;B;C;E;D;B;A
2025;1136509;C;D;C;A;C;A;C;A;A
2025;5001294;D;D;B;B;C;A;C;B;A
2025;1725;C;C;C;B;C;A;D;B;A
2025;868;C;D;C;B;B;A;D;E;A
2025;11316;C;C;B;A;B;A;D;E;A
2025;1399618;D;D;C;C;C;A;D;E;A
2025;11114;D;D;C;B;B;A;D;A;A
2025;1399616;C;C;C;B;C;E;D;A;A
2025;39415;C;C;C;B;C;A;C;B;A
2025;6711;C;B;C;A;B;E;D;A;A
2025;1059179;C;C;C;B;C;A;D;A;A
2025;1135207;D;D;C;B;C;D;D;B;A
2025;107766;D;D;C;B;C;A;D;B;A
2025;19086;C;C;C;B;C;A;D;B;A
2025;1068548;D;D;B;C;D;C;C;D;A
2025;6496;C;D;B;B;C;A;B;B;A
2025;90483;D;D;C;B;B;B;C;B;A
2025;15839;C;C;B;B;C;A;D;A;A
2025;1518495;D;D;D;D;D;.;.;D;A
2025;1200578;C;C;C;B;C;A;C;B;A
2025;79007;B;C;C;A;B;E;D;B;A
2025;20360;C;D;C;B;C;E;D;A;A
2025;11114;C;D;C;C;C;D;C;B;A
2025;1136509;D;D;C;B;C;E;D;B;A
2025;758;C;C;B;B;C;A;C;A;A
2025;5001300;C;D;C;B;B;E;D;A;A
2025;13453;C;E;B;B;B;A;C;A;A
2025;93001;C;C;C;B;C;A;D;E;A
2025;13103;D;D;C;B;C;B;C;A;A
2025;5000979;D;D;C;B;C;E;D;A;A
2025;1397771;D;C;A;B;A;A;D;B;A
2025;13103;C;C;C;A;B;A;D;A;A
2025;12569;D;D;C;B;C;A;C;B;A
2025;1408507;D;D;C;B;C;A;A;B;A
2025;107766;C;C;C;B;C;A;C;B;A
2025;1261971;C;D;C;A;B;A;D;B;A
2025;72681;C;D;B;A;B;D;C;B;A
2025;5345;C;D;C;B;C;D;E;A;A
2025;90483;C;C;C;B;C;A;B;A;A
2025;11446;C;D;C;A;B;E;D;B;A
2025;9996;C;D;C;B;C;E;D;B;A
2025;87941;C;D;C;B;B;B;D;B;A
2025;13103;C;D;C;A;B;E;D;A;A
2025;3677;C;C;C;B;C;E;C;B;A
2025;9805;C;C;C;B;C;A;D;B;A
2025;5000812;C;D;C;B;C;A;C;A;A
2025;7676;C;C;A;B;C;D;D;B;A
2025;1397773;D;D;C;B;C;B;C;B;A
2025;1399484;E;D;D;B;C;B;D;A;A
2025;78256;C;D;C;B;C;E;D;B;A
2025;74655;C;B;B;C;C;B;B;B;B
2025;16904;D;D;C;B;C;A;D;A;A
2025;1108153;D;D;C;A;C;B;D;B;A
2025;18447;C;D;C;A;C;B;D;E;A
2025;1193275;D;D;C;B;C;D;C;A;A
2025;11233;C;C;C;B;C;D;D;A;A
2025;84352;C;D;B;B;C;A;C;A;A
2025;1397773;C;B;C;A;C;A;B;B;A
2025;87941;C;C;C;B;C;A;D;A;A
2025;12569;C;D;A;B;C;E;D;B;A
2025;1399617;D;D;B;B;C;E;D;B;A
2025;74655;D;D;C;B;C;A;C;B;A
2025;11114;C;D;C;B;B;A;D;A;A
2025;85652;C;B;C;B;C;E;D;A;A
2025;87941;E;E;E;D;D;A;C;A;A
2025;13103;E;C;C;B;C;A;C;B;A
2025;1108281;D;D;C;B;B;A;A;A;A
2025;74655;.;.;.;.;.;.;.;.;.
2025;87941;C;C;B;B;B;E;C;A;A
2025;1104264;D;D;C;B;B;B;C;B;A
2025;87941;B;D;D;B;C;B;B;B;B
2025;87941;C;C;C;B;C;B;D;A;A
2025;18472;C;D;C;B;B;A;D;B;A
2025;1029204;D;D;C;B;C;A;D;B;A
2025;1439;D;B;A;B;B;B;C;A;A
2025;1202573;D;C;C;B;B;E;D;B;A
2025;1059179;D;D;B;C;B;D;*;A;A
2025;1292917;C;D;C;A;C;A;D;E;A
2025;12813;D;D;C;B;B;B;C;B;A
2025;1202573;C;E;B;B;B;A;D;B;A
2025;9996;C;D;C;B;B;B;C;A;A
2025;71859;D;C;C;B;C;A;D;A;A
2025;1427419;D;D;C;B;C;E;D;A;A
2025;1397771;C;D;C;B;C;B;D;A;A
2025;1178524;C;D;C;C;C;B;C;B;A
2025;5000979;D;C;C;B;C;E;D;A;A
2025;12970;D;D;C;B;B;A;D;A;A
2025;1397771;E;D;E;C;D;E;C;B;A
2025;5000812;D;D;B;D;D;B;D;B;A
2025;1421100;C;C;C;B;C;B;C;B;A
2025;1397771;C;B;C;A;B;E;D;A;A
2025;18447;B;C;A;A;C;E;D;A;A
2025;9996;D;D;C;D;C;B;C;D;A
2025;1399617;C;D;C;A;B;A;C;E;A
2025;1107;B;C;D;B;C;D;D;B;A
2025;6711;C;D;C;B;B;E;D;A;A
2025;1184432;E;E;E;E;E;D;E;B;A
2025;93001;C;D;D;C;C;B;C;E;A
2025;11446;B;D;C;B;C;A;B;B;A
2025;14975;D;D;C;B;B;B;C;A;A
2025;1171609;D;B;A;B;C;A;D;A;A
2025;90091;C;D;D;B;C;A;D;A;A
2025;15783;C;D;C;C;C;D;C;D;A
2025;1292725;D;D;D;B;C;.;D;B;A
2025;12970;D;D;C;B;C;B;D;B;A
2025;2392;C;D;B;B;C;A;D;B;A
2025;5909;C;E;C;B;B;B;C;B;A
2025;1188849;C;D;C;B;C;A;C;B;A
2025;93001;C;C;C;B;C;A;D;E;A
2025;98506;C;C;C;B;C;A;C;B;A
2025;87941;C;C;B;B;B;E;D;A;A
2025;15343;C;D;B;B;C;B;C;B;A
2025;14725;C;D;B;B;B;E;E;B;A
2025;13453;D;D;C;B;C;D;C;B;A
2025;54494;D;D;C;B;C;D;C;B;A
2025;1725;C;C;A;B;C;B;D;B;A
2025;90483;D;C;C;B;B;E;D;B;A
2025;1178672;D;C;C;B;C;A;D;A;A
2025;57402;C;D;B;B;B;B;D;B;A
2025;1421013;D;D;C;B;C;A;C;A;A
2025;14093;D;C;C;B;C;B;C;A;A
2025;12569;C;C;D;A;C;B;D;B;A
2025;37304;D;D;C;B;C;A;B;B;A
2025;93001;D;D;D;A;A;B;D;A;A
2025;98406;D;D;C;A;B;E;D;E;A
2025;13453;C;D;C;B;B;A;C;B;A
2025;98506;C;D;B;B;C;B;D;A;A
2025;107666;C;C;C;B;B;B;C;B;A
2025;5000979;E;D;C;B;C;A;C;E;A
2025;19086;C;D;C;B;B;B;D;E;A
2025;5001294;.;.;.;.;.;.;.;.;.
2025;1317634;C;D;B;B;C;B;D;A;A
2025;1725;D;C;C;B;C;B;D;A;A
2025;72681;C;D;B;B;C;E;D;A;A
2025;100956;D;D;C;B;B;A;D;A;A
2025;59174;C;C;C;C;C;B;D;B;A
2025;1108786;C;D;C;B;C;B;D;A;A
2025;1163738;D;D;C;B;C;E;D;B;A
2025;1421013;D;D;B;B;C;A;C;A;B
2025;5001167;C;C;C;B;B;E;D;B;A
2025;71859;C;C;C;C;C;C;C;C;.
2025;98406;C;C;B;B;C;A;D;A;A
2025;1487491;D;D;B;B;B;B;C;E;A
2025;10224;D;D;C;B;C;A;D;B;A
2025;54490;C;D;C;B;C;B;D;A;A
2025;66248;C;D;C;B;C;E;D;B;A
2025;1399617;C;B;C;A;C;A;D;B;A
2025;1193275;C;D;C;C;C;C;D;E;A
2025;13200;C;D;B;B;C;B;D;B;A
2025;1439;C;C;C;B;C;B;C;B;A
2025;1136509;C;C;C;B;C;A;B;A;A
2025;1185076;C;D;C;B;C;A;D;A;A
2025;1102360;C;D;C;B;C;B;D;B;A
2025;1163738;C;D;C;C;C;B;D;D;A
2025;18447;C;D;B;C;C;E;D;B;A
2025;1178524;C;D;C;A;B;E;D;B;B
2025;1178672;C;C;A;A;C;D;C;A;A
2025;7676;C;D;B;B;C;B;D;A;A
2025;1193759;D;D;C;B;C;A;D;B;A
2025;91219;D;E;B;B;C;A;D;A;A
2025;1272168;C;C;C;B;C;A;D;A;A
2025;38071;C;C;C;B;E;E;D;B;A
2025;1200712;D;D;A;B;C;A;D;B;A
2025;7705;C;D;C;A;C;A;C;B;A
2025;72767;C;D;C;B;C;A;C;B;A
2025;12970;D;C;C;B;B;E;E;A;A
2025;8437;C;D;C;A;B;E;D;A;A
2025;51835;D;D;C;B;C;A;D;A;A
2025;13103;D;D;C;B;C;A;C;A;A
2025;1397771;C;D;C;B;C;E;D;A;A
2025;12;D;D;C;B;B;A;D;A;A
2025;10289;C;C;D;B;C;B;D;E;A
2025;1487491;D;D;C;B;C;E;D;B;A
2025;1399617;D;D;C;B;B;E;D;E;A
2025;5345;B;D;C;B;C;E;D;A;A
2025;65924;D;D;D;C;D;D;E;B;A
2025;19206;C;C;C;B;C;E;C;B;A
2025;12569;C;C;A;B;C;A;C;B;A
2025;107666;C;C;C;B;C;E;D;A;A
2025;1190667;D;C;C;B;C;A;C;A;A
2025;90483;C;D;C;B;C;B;D;E;A
2025;107766;C;D;C;B;B;A;C;A;A
2025;1193759;B;B;B;A;A;E;D;B;A
2025;1187646;C;D;C;B;C;B;D;A;A
2025;1192237;C;C;C;B;C;E;D;B;A
2025;90059;C;D;B;B;C;A;D;A;A
2025;85652;C;C;C;B;C;D;D;A;A
2025;98506;C;C;C;B;C;E;D;A;A
2025;1465625;D;E;A;B;D;A;D;B;B
2025;15839;C;C;C;B;C;A;C;A;A
2025;1477973;D;D;B;B;C;B;D;B;A
2025;1483768;C;D;C;B;C;E;D;B;A
2025;5001450;C;C;A;A;B;A;D;B;A
2025;1421013;D;D;C;B;C;B;D;A;A
2025;6496;D;D;C;B;C;A;D;B;A
2025;12970;.;.;.;.;.;.;.;.;.
2025;1026;C;C;B;B;C;.;D;B;A
2025;2695;D;C;C;B;B;D;D;A;A
2025;107666;C;D;C;.;B;C;D;C;A
2025;1399481;C;D;D;C;C;B;E;C;A
2025;1189778;C;D;C;B;C;B;D;B;A
2025;1190280;D;D;C;C;D;E;D;A;A
2025;2392;E;D;D;B;C;A;D;B;A
2025;65114;D;D;C;C;D;A;B;B;A
2025;13424;D;D;B;B;C;B;D;B;A
2025;5000979;C;E;B;B;C;B;C;A;A
2025;5000979;C;D;C;B;C;E;C;B;A
2025;108882;B;D;C;B;B;E;D;E;A
2025;12569;D;C;C;B;C;B;D;B;A
2025;20360;D;D;C;B;C;A;C;B;A
2025;108882;D;C;D;B;C;B;D;A;A
2025;1163738;C;C;C;A;B;A;D;B;A
2025;7676;D;D;B;B;C;A;C;B;A
2025;12970;C;C;C;B;C;B;C;B;A
2025;5000812;D;D;C;C;C;B;D;B;A
2025;51835;D;D;C;B;C;A;D;B;A
2025;72669;D;D;C;B;C;A;D;A;A
2025;60660;C;D;A;B;B;E;D;B;A
2025;1178524;D;D;A;B;C;E;B;A;B
2025;72669;D;C;C;B;B;A;D;B;A
2025;20360;C;C;B;B;C;B;D;E;A
2025;74655;C;C;C;C;D;B;D;B;A
2025;5001294;C;C;C;B;C;A;C;A;A
2025;1399480;C;C;C;B;B;E;D;B;A
2025;5000812;D;D;C;B;C;A;C;A;A
2025;7705;C;D;C;B;C;A;C;A;A
2025;13103;D;C;C;C;A;D;D;B;A
2025;57402;D;C;C;B;B;B;D;A;A
2025;87941;C;D;D;B;C;A;D;A;A
2025;12970;C;D;C;A;B;A;C;A;A
2025;87941;C;C;C;B;B;A;D;A;A
2025;1445016;C;E;C;B;C;B;D;B;A
2025;90483;B;C;C;A;C;B;D;B;A
2025;1399480;D;D;C;B;C;A;C;B;B
2025;1184047;B;C;C;B;B;E;D;B;A
2025;1292713;C;D;C;B;C;E;D;A;A
2025;1026;C;D;C;A;C;B;C;C;A
2025;87941;C;C;C;B;C;E;D;E;A
2025;4503;C;D;C;B;B;B;D;A;A
2025;868;C;C;C;B;C;E;D;A;A
2025;13453;C;C;C;B;C;B;C;B;A
2025;19206;D;C;C;A;C;D;D;A;A
2025;12569;C;C;C;B;C;B;C;E;A
2025;1321864;C;D;C;B;B;A;D;B;A
2025;87941;D;D;B;B;C;B;D;B;A
2025;98506;C;C;A;B;C;A;D;E;A
2025;19294;D;C;A;B;C;B;D;B;A
2025;1168313;C;C;C;B;C;E;C;B;A
2025;1184325;C;D;C;A;B;E;D;A;A
2025;7705;C;C;C;B;C;B;C;B;A
2025;72669;D;D;C;B;C;A;C;A;A
2025;1180318;C;D;C;A;B;A;B;A;A
2025;5000979;D;D;B;B;C;A;C;A;B
2025;1439;C;C;C;B;C;B;D;B;A
2025;1168313;D;D;C;B;C;A;D;B;A
2025;12970;C;D;C;B;B;A;D;B;A
2025;1390311;D;C;B;B;B;A;D;E;A
2025;20249;C;C;C;C;B;C;C;B;A
2025;6496;C;C;C;B;C;E;D;B;A
2025;15475;C;D;C;B;B;A;C;A;A
2025;2392;C;C;C;A;C;D;C;A;A
2025;90483;C;D;C;B;C;E;D;B;A
2025;1445016;C;C;B;C;C;B;C;B;A
2025;1342536;C;C;B;A;C;D;D;E;A
2025;49060;.;.;.;.;.;.;.;.;.
2025;5001183;C;D;D;B;C;B;E;E;A
2025;1292917;C;C;A;B;C;E;D;B;A
2025;19850;C;D;B;B;B;D;D;B;A
2025;1107;C;C;C;B;C;A;C;B;A
2025;1190621;E;D;C;A;D;B;C;B;A
2025;1408259;D;E;C;C;C;E;C;B;A
2025;90084;C;C;C;B;D;E;D;A;A
2025;1180318;C;C;C;B;B;A;D;B;A
2025;1173014;D;E;B;B;C;B;C;A;B
2025;13601;C;D;D;B;C;A;C;B;A
2025;19434;C;C;C;B;C;A;D;A;A
2025;1107;C;D;C;B;C;A;D;B;A
2025;39415;D;D;C;B;C;E;D;B;A
2025;140;C;D;C;B;C;A;C;A;A
2025;1202546;C;C;C;B;C;A;D;E;A
2025;1483768;C;D;B;B;C;E;D;B;A
2025;93001;D;D;C;B;C;B;D;A;A
2025;7105;D;D;C;B;C;B;B;B;A
2025;57402;C;C;C;B;C;E;D;B;A
2025;51835;D;D;C;B;C;B;D;E;A
2025;91219;D;C;C;B;C;A;D;A;A
2025;1185076;C;C;D;B;C;E;D;E;A
2025;5000980;C;C;A;B;B;D;C;B;A
2025;15475;D;D;B;B;C;B;D;A;A
2025;1184047;C;D;C;B;C;B;D;E;A
2025;1879;C;D;C;B;C;E;D;A;A
2025;85652;D;D;C;B;C;B;D;A;A
2025;12569;D;D;C;B;C;A;D;B;A
2025;5000930;C;D;C;B;C;B;D;E;A
2025;74594;E;D;C;B;C;A;D;B;A
2025;8554;C;C;D;A;C;A;D;A;A
2025;1166567;D;D;C;B;D;E;C;B;A
2025;66361;D;C;C;A;B;A;C;B;A
2025;20249;D;C;C;A;B;E;D;A;A
2025;9996;C;C;D;B;C;A;D;A;A
2025;10289;C;D;C;A;C;E;C;A;A
2025;66248;D;E;E;B;B;.;.;.;.
2025;5000930;C;D;C;B;C;A;D;E;A
2025;99476;C;E;C;B;C;B;D;B;A
2025;1399477;D;D;C;B;B;B;C;A;A
2025;18594;C;D;C;B;C;B;C;B;A
